0.159120,0.058150,0.085303,0.128693,0.093447,0.139180,0.134483,0.141523,0.123557,0.139897,0.082053,0.149577,0.078787,0.079540,0.118903,0.032913,0.053250,0.074797,0.105467,0.124870,0.123237,0.141710,0.154193,0.086523,0.164417,0.144047,0.105447,0.122383,0.097260,0.139100,0.120987,0.115063,0.129507,0.092630,0.080837,0.078860,0.085787,0.067150,0.071780,0.105880,0.116077,0.088930,0.107923,0.139310,0.088990,0.118007,0.113270,0.172477,0.092120,0.110500,0.084373,0.171323,0.134520,0.129077,0.133503,0.108163,0.144407,0.103057,0.130043,0.094467,0.149470,0.116197,0.084927,0.093597,0.096473,0.098383,0.102937,0.192860,0.133220,0.158003,0.085533,0.143880,0.104307,0.117947,0.115127,0.114150,0.099323,0.154373,0.139987,0.129077,0.156887,0.125030,0.119673,0.143563,0.098227,0.132923,0.118157,0.118877,0.098807,0.116393,0.114657,0.157177,0.133873,0.121100,0.078013,0.124777,0.122513,0.092073,0.122910,0.118070,0.133880,0.124943,0.094037,0.130887,0.146687,0.144317,0.178337,0.131857,0.124947,0.118213,0.125043,0.094493,0.149307,0.101433,0.140990,0.117167,0.108550,0.121710,0.137493,0.095710,0.117457,0.112540,0.125740,0.101843,0.152177,0.085413,0.133473,0.082373,0.134740,0.154407,0.125633,0.117487,0.101260,0.104783,0.110583,0.116930,0.105230,0.145060,0.102603,0.135423,0.111343
0.204357,0.127477,0.100193,0.126083,0.113800,0.130340,0.098517,0.134473,0.112550,0.154423,0.137033,0.124053,0.128797,0.108913,0.095710,0.029637,0.061613,0.053533,0.106127,0.148057,0.121423,0.134223,0.152583,0.142550,0.116473,0.104320,0.147067,0.121647,0.107593,0.099837,0.110477,0.123123,0.181910,0.145430,0.109250,0.145633,0.097963,0.084820,0.053197,0.074560,0.063500,0.088710,0.096600,0.138087,0.125440,0.136890,0.123750,0.143753,0.152300,0.125353,0.085467,0.111427,0.108463,0.135993,0.112330,0.092933,0.112413,0.119797,0.100540,0.129430,0.108570,0.121630,0.093637,0.084750,0.137023,0.105237,0.087453,0.099730,0.126270,0.111790,0.130910,0.108177,0.117697,0.108697,0.105083,0.117713,0.145917,0.120893,0.078240,0.148190,0.118657,0.112223,0.124883,0.120037,0.140397,0.134377,0.122937,0.128547,0.120357,0.136550,0.094897,0.116297,0.131247,0.140093,0.123777,0.110633,0.074357,0.095700,0.079167,0.134460,0.119247,0.140667,0.091363,0.120913,0.156643,0.141740,0.152543,0.087250,0.132817,0.133660,0.147433,0.124473,0.110997,0.132830,0.149293,0.115080,0.136213,0.115320,0.112493,0.125280,0.107977,0.087477,0.127697,0.107087,0.103640,0.154957,0.098363,0.138600,0.134467,0.125220,0.141553,0.100847,0.144590,0.115090,0.141710,0.118317,0.111750,0.112253,0.123963,0.141123,0.117773
0.171183,0.181927,0.030933,0.103810,0.106360,0.080330,0.164867,0.096553,0.169783,0.135283,0.143700,0.101397,0.138467,0.073543,0.079230,0.116163,0.028413,0.062797,0.087457,0.081977,0.145410,0.120767,0.112623,0.130007,0.132923,0.146200,0.135193,0.104507,0.100490,0.108027,0.125537,0.118430,0.147233,0.130653,0.094863,0.124090,0.078727,0.127820,0.085743,0.083060,0.086323,0.107743,0.081633,0.121220,0.121130,0.114880,0.102523,0.134470,0.127447,0.106237,0.110037,0.085280,0.158260,0.106527,0.139583,0.107843,0.116027,0.133463,0.082293,0.116887,0.116630,0.148973,0.089063,0.084637,0.097703,0.080527,0.085980,0.109933,0.197930,0.117607,0.144413,0.117733,0.123500,0.125177,0.108933,0.134447,0.121303,0.102247,0.143840,0.118060,0.133763,0.134513,0.138563,0.146087,0.148353,0.091167,0.128417,0.111517,0.127847,0.110723,0.107420,0.104397,0.150000,0.130793,0.106610,0.092750,0.118207,0.098533,0.099117,0.147857,0.127727,0.120027,0.122460,0.105533,0.135127,0.123673,0.143247,0.182843,0.130650,0.138200,0.102950,0.107807,0.114000,0.137783,0.085710,0.140853,0.112920,0.110937,0.103887,0.134200,0.099013,0.136793,0.102620,0.133380,0.142357,0.161377,0.093093,0.137527,0.087527,0.157063,0.145167,0.125630,0.127210,0.105580,0.119993,0.123057,0.121030,0.087920,0.148493,0.110720,0.134903
0.188550,0.171013,0.135713,0.104160,0.130953,0.089233,0.135197,0.106597,0.109787,0.131113,0.142197,0.132560,0.130500,0.103180,0.113187,0.079543,0.036673,0.050427,0.054360,0.114117,0.115557,0.126910,0.144723,0.146610,0.149587,0.120113,0.068147,0.133363,0.124013,0.109987,0.127980,0.095947,0.122917,0.162110,0.160150,0.083647,0.109897,0.082470,0.077350,0.058717,0.097913,0.072290,0.088377,0.094847,0.134013,0.107927,0.130763,0.126777,0.156250,0.120523,0.139763,0.085537,0.117477,0.114420,0.135757,0.116650,0.111483,0.127813,0.144687,0.113490,0.113567,0.085257,0.132647,0.096630,0.097613,0.144120,0.103330,0.112120,0.105070,0.123093,0.130550,0.115290,0.112910,0.094983,0.115470,0.105617,0.119750,0.125193,0.125900,0.120243,0.131970,0.147370,0.107210,0.119450,0.111437,0.118870,0.134563,0.120253,0.130343,0.115127,0.134670,0.106367,0.118620,0.144437,0.135100,0.108917,0.113717,0.096573,0.086047,0.063263,0.128630,0.123557,0.142820,0.094103,0.119020,0.171403,0.131450,0.134223,0.110767,0.122287,0.128713,0.136160,0.123890,0.107550,0.133317,0.136097,0.127940,0.132800,0.135733,0.118060,0.102607,0.107440,0.111290,0.132143,0.102960,0.105457,0.146357,0.111673,0.131437,0.118090,0.128060,0.133913,0.101930,0.123463,0.106133,0.124347,0.120870,0.114520,0.116713,0.118080,0.137953
0.186437,0.166863,0.190270,0.043023,0.102913,0.130927,0.079450,0.140810,0.133620,0.143030,0.148420,0.147730,0.107930,0.177737,0.088613,0.096737,0.115970,0.043743,0.071673,0.099833,0.109023,0.146823,0.109357,0.150410,0.120210,0.146500,0.169870,0.134640,0.111313,0.105020,0.097313,0.136907,0.114903,0.180630,0.120117,0.105817,0.152837,0.077960,0.124107,0.079283,0.076023,0.095560,0.086663,0.088300,0.139657,0.135967,0.119730,0.104340,0.138243,0.138460,0.086333,0.104017,0.099580,0.141570,0.115497,0.128783,0.119890,0.120263,0.121893,0.087060,0.123170,0.132307,0.137990,0.092557,0.074133,0.110800,0.095240,0.086397,0.114403,0.171300,0.110247,0.154907,0.121437,0.156983,0.127513,0.100210,0.138230,0.142357,0.108930,0.116467,0.152693,0.132127,0.140270,0.147350,0.149470,0.171993,0.082923,0.128500,0.105433,0.117500,0.102967,0.102253,0.098063,0.127890,0.142913,0.125140,0.095280,0.103993,0.103677,0.118583,0.150900,0.115723,0.135857,0.118140,0.113683,0.122507,0.124807,0.163027,0.168433,0.132697,0.143940,0.118753,0.107570,0.116693,0.128310,0.094877,0.118573,0.112183,0.115523,0.108763,0.145020,0.110387,0.128647,0.120100,0.128033,0.155190,0.148290,0.088047,0.145463,0.092540,0.155303,0.155870,0.118333,0.131993,0.104550,0.129253,0.116597,0.126867,0.091640,0.148167,0.114170
0.156850,0.200150,0.174850,0.113170,0.104680,0.127237,0.076970,0.153720,0.097910,0.131170,0.112630,0.138890,0.148250,0.114550,0.102693,0.105333,0.074050,0.031973,0.047900,0.060967,0.129637,0.129670,0.140897,0.131973,0.151397,0.129413,0.128570,0.087213,0.122997,0.121437,0.128303,0.132507,0.119737,0.094723,0.161183,0.166313,0.084970,0.122580,0.102930,0.078503,0.074903,0.077923,0.098423,0.074423,0.092040,0.125397,0.111783,0.122737,0.118717,0.159777,0.096917,0.138867,0.083813,0.133707,0.118773,0.138743,0.106067,0.105663,0.128817,0.142070,0.109317,0.107220,0.108627,0.109233,0.101737,0.096657,0.125687,0.102460,0.122857,0.128893,0.139410,0.115950,0.091620,0.102997,0.103840,0.128837,0.096580,0.111640,0.117927,0.140367,0.099830,0.114677,0.150027,0.115740,0.129590,0.111747,0.133220,0.134900,0.143763,0.145627,0.127743,0.135503,0.103867,0.133603,0.132027,0.127037,0.093647,0.116257,0.107760,0.085410,0.073323,0.141453,0.103120,0.118993,0.084503,0.117117,0.162587,0.136773,0.128193,0.111020,0.124053,0.125940,0.132917,0.126473,0.118680,0.129877,0.140240,0.114210,0.120553,0.135427,0.115303,0.108560,0.094870,0.093493,0.134827,0.087870,0.134020,0.138517,0.106843,0.132510,0.129197,0.123123,0.134933,0.124380,0.142900,0.095383,0.107230,0.113710,0.103977,0.118460,0.133597
0.203680,0.196713,0.155560,0.156697,0.060993,0.079647,0.150890,0.088680,0.149017,0.124257,0.150807,0.131693,0.114647,0.126073,0.151487,0.085120,0.088620,0.100820,0.046117,0.058960,0.094277,0.113557,0.134337,0.095913,0.131630,0.130760,0.137853,0.172433,0.125393,0.120417,0.105670,0.122947,0.129323,0.136063,0.187857,0.115913,0.105460,0.134290,0.079890,0.122570,0.080023,0.097137,0.092553,0.097460,0.093213,0.136073,0.143010,0.119437,0.127027,0.139057,0.153973,0.081253,0.080280,0.110697,0.124070,0.146937,0.139793,0.113130,0.119893,0.119250,0.113030,0.145037,0.129710,0.148410,0.098943,0.070407,0.119093,0.082760,0.082563,0.101517,0.132077,0.125463,0.160413,0.117713,0.143693,0.116623,0.091090,0.139043,0.130503,0.116817,0.118727,0.162167,0.127710,0.136167,0.127603,0.148860,0.174810,0.102433,0.123927,0.101930,0.099370,0.118113,0.107617,0.092113,0.139643,0.141003,0.124850,0.102010,0.090203,0.095990,0.107460,0.137863,0.134740,0.153333,0.121750,0.118677,0.123510,0.119753,0.159420,0.149670,0.124837,0.136353,0.127157,0.108757,0.117883,0.137713,0.106050,0.127290,0.129833,0.095590,0.096523,0.126263,0.124860,0.119790,0.126220,0.135683,0.131073,0.151233,0.098003,0.137857,0.097207,0.154690,0.152457,0.106257,0.117203,0.113880,0.141673,0.124000,0.122913,0.098190,0.131307
0.163353,0.143880,0.196340,0.177770,0.123553,0.128453,0.123580,0.082100,0.155253,0.106687,0.137043,0.138600,0.158297,0.159230,0.141170,0.099363,0.098013,0.112123,0.049800,0.052067,0.066490,0.119497,0.121990,0.157023,0.119853,0.133760,0.146040,0.114953,0.118187,0.101983,0.137893,0.123257,0.127947,0.109970,0.090630,0.170490,0.132163,0.103753,0.105100,0.106307,0.087063,0.076877,0.087817,0.099633,0.075290,0.085763,0.121340,0.119750,0.110013,0.122563,0.138390,0.113193,0.155210,0.087630,0.152203,0.117363,0.117593,0.103963,0.108017,0.134650,0.118167,0.113167,0.108660,0.114410,0.088693,0.102763,0.104983,0.121160,0.095497,0.117527,0.156083,0.118763,0.135173,0.095607,0.109850,0.107783,0.139133,0.110160,0.126880,0.106143,0.137493,0.112750,0.121083,0.134903,0.126953,0.129733,0.105573,0.128630,0.126600,0.121000,0.159857,0.109023,0.107667,0.111107,0.135113,0.125093,0.133537,0.094750,0.114083,0.111330,0.090593,0.093457,0.135990,0.122967,0.131473,0.092013,0.137323,0.148370,0.135527,0.134487,0.125413,0.137373,0.114870,0.133487,0.135410,0.118643,0.128140,0.149320,0.117193,0.128183,0.140327,0.131320,0.099683,0.107470,0.098013,0.119047,0.114037,0.143617,0.124287,0.117883,0.127507,0.148757,0.152363,0.120350,0.123917,0.155027,0.109717,0.115660,0.125133,0.098800,0.132960
0.214300,0.210197,0.186770,0.153673,0.115163,0.082767,0.087017,0.151280,0.100010,0.135363,0.145380,0.152540,0.131190,0.106933,0.110903,0.177380,0.102197,0.082790,0.081700,0.042753,0.064100,0.110163,0.130337,0.129283,0.130423,0.148660,0.128017,0.150873,0.159703,0.149437,0.104707,0.099843,0.104213,0.136507,0.130300,0.148437,0.131437,0.100347,0.151157,0.079013,0.112050,0.075283,0.084097,0.087370,0.091007,0.102953,0.139020,0.128390,0.120230,0.103243,0.153197,0.149377,0.074927,0.068997,0.113207,0.113637,0.141210,0.136267,0.110437,0.119880,0.102753,0.093737,0.127567,0.119060,0.141080,0.086477,0.084327,0.153060,0.095037,0.100340,0.110930,0.138150,0.126207,0.143397,0.107117,0.146077,0.122187,0.074430,0.132390,0.147897,0.113607,0.111873,0.144180,0.138590,0.118687,0.106553,0.149963,0.158837,0.115863,0.141683,0.094250,0.127543,0.130977,0.114757,0.089657,0.129593,0.150013,0.140410,0.108143,0.085297,0.090413,0.100967,0.143597,0.109877,0.136577,0.119153,0.115200,0.137973,0.133523,0.157330,0.150343,0.122577,0.147423,0.122327,0.115213,0.123190,0.129087,0.105380,0.134913,0.131373,0.120167,0.090977,0.113573,0.118377,0.113347,0.145617,0.128183,0.133720,0.152663,0.100947,0.135350,0.088597,0.134950,0.175217,0.112560,0.105773,0.119213,0.118547,0.135427,0.123740,0.105537
0.208977,0.162293,0.166797,0.193057,0.210520,0.104713,0.120980,0.117113,0.091840,0.144317,0.123023,0.127683,0.137103,0.158777,0.127880,0.137827,0.083873,0.106410,0.122603,0.063637,0.036903,0.050397,0.120160,0.122890,0.126343,0.116303,0.126280,0.135847,0.127280,0.115563,0.084807,0.122500,0.134463,0.122400,0.131047,0.107380,0.173660,0.140010,0.098760,0.095023,0.094923,0.091587,0.090280,0.091907,0.106147,0.084867,0.088953,0.137943,0.121320,0.134140,0.121620,0.154977,0.123737,0.146210,0.084920,0.139427,0.134390,0.132040,0.105333,0.096247,0.155193,0.111427,0.129003,0.115097,0.119973,0.100937,0.078443,0.076613,0.100390,0.076937,0.112797,0.154667,0.132813,0.158860,0.104030,0.094937,0.106477,0.141217,0.111483,0.113290,0.107267,0.140787,0.140213,0.122427,0.136883,0.139177,0.128503,0.123017,0.106803,0.120360,0.121690,0.138777,0.107037,0.100190,0.112237,0.143490,0.137273,0.127853,0.095597,0.119260,0.097777,0.095067,0.088390,0.150570,0.124583,0.129233,0.098053,0.113403,0.140300,0.153803,0.127800,0.126813,0.135320,0.137000,0.126480,0.130780,0.127497,0.110820,0.131453,0.115580,0.120643,0.131973,0.138790,0.107373,0.114517,0.094387,0.115497,0.104717,0.142993,0.108287,0.113717,0.129447,0.127890,0.135103,0.114080,0.130353,0.135820,0.128363,0.115807,0.131823,0.095210
